,Department,Course,Section,Instructor,Time
3123,IME,141,04,"Koch, Martin B.",T 03:10 PM - 06:00 PM
3124,IME,141,05,"Koch, Martin B.",W 12:10 PM - 03:00 PM
3125,IME,141,06,"Koch, Martin B.",W 03:10 PM - 06:00 PM
3109,IME,142,01,"Williams, Kevin Todd",F 01:10 PM - 02:00 PM
3110,IME,142,02,"Williams, Kevin Todd",R 08:10 AM - 11:00 AM
3111,IME,142,03,"Williams, Kevin Todd",R 12:10 PM - 03:00 PM
3112,IME,142,04,"Williams, Kevin Todd",F 09:10 AM - 12:00 PM
3113,IME,142,05,"Williams, Kevin Todd",M 06:10 PM - 09:00 PM
3114,IME,142,06,"Williams, Kevin Todd",T 08:10 AM - 11:00 AM
3115,IME,142,07,"Williams, Kevin Todd",R 03:10 PM - 06:00 PM
3116,IME,142,08,"Williams, Kevin Todd",W 06:10 PM - 09:00 PM
3086,IME,143,01,"Georgeou, Trian M.",F 09:10 AM - 10:00 AM
3092,IME,143,02,"Gibbs, David B.",M 08:10 AM - 11:00 AM
2683,IME,143,03,"Pulse, Eric Christopher",T 08:10 AM - 11:00 AM
2684,IME,143,04,"Pulse, Eric Christopher",R 08:10 AM - 11:00 AM
3096,IME,143,05,"Hamann, Kristan A.",T 03:10 PM - 06:00 PM
3085,IME,143,06,"Debernardi, Kyle Frank",T 06:10 PM - 09:00 PM
3087,IME,144,01,"Georgeou, Trian M.",F 02:10 PM - 04:00 PM
3040,IME,144,02,"Colvin, Kurt W.",MW 12:10 PM - 03:00 PM
3088,IME,144,03,"Georgeou, Trian M.",MW 03:10 PM - 06:00 PM
3097,IME,144,04,"Hamann, Kristan A.",MW 06:10 PM - 09:00 PM
3093,IME,144,05,"Gibbs, David B.",TR 12:10 PM - 03:00 PM
3036,IME,144,07,"Zimmerman, Jeffrey John",R 03:10 PM - 06:00 PM
3076,IME,156,01,"Carter, Robert V.",M 07:10 AM - 08:00 AM
3077,IME,156,02,"Carter, Robert V.",M 09:10 AM - 12:00 PM
3078,IME,156,03,"Carter, Robert V.",T 08:10 AM - 11:00 AM
3079,IME,156,04,"Carter, Robert V.",T 12:10 PM - 03:00 PM
3080,IME,156,05,"Carter, Robert V.",W 09:10 AM - 12:00 PM
3081,IME,156,06,"Carter, Robert V.",R 08:10 AM - 11:00 AM
3082,IME,156,07,"Carter, Robert V.",R 12:10 PM - 03:00 PM
3035,IME,156,08,"Fitzpatrick, Joseph James",W 03:10 PM - 06:00 PM
3026,IME,200,01,"Waldorf, Daniel J.",N/A N/A - N/A
3066,IME,223,01,"Callow, Virginia D.",TR 04:40 PM - 06:00 PM
3067,IME,223,02,"Callow, Virginia D.",R 08:10 AM - 11:00 AM
3065,IME,239,02,"Bangs, Karen R.",TR 04:40 PM - 06:00 PM
3954,IME,301,01,"Chance, Beth L.",MWF 10:10 AM - 11:00 AM
3119,IME,301,02,"Lynch, Austin Marshall",T 09:10 AM - 11:00 AM
3106,IME,303,01,"Tunc, Enar A.",MW 04:40 PM - 06:00 PM
3107,IME,303,02,"Tunc, Enar A.",W 12:10 PM - 03:00 PM
3083,IME,305,01,"Cheng, Nianpin",T 09:40 AM - 11:00 AM
3084,IME,305,02,"Cheng, Nianpin",W 09:10 AM - 11:00 AM
3060,IME,312,01,"Yang, Tao-Hsing",TR 03:10 PM - 04:30 PM
3061,IME,312,02,"Yang, Tao-Hsing",R 06:10 PM - 09:00 PM
3062,IME,314,05,"Yang, Tao-Hsing",MWF 09:10 AM - 10:00 AM
3063,IME,314,06,"Yang, Tao-Hsing",MWF 03:10 PM - 04:00 PM
3101,IME,314,07,"McFarland, Marshall L.",TR 08:10 AM - 09:30 AM
3068,IME,319,01,"Callow, Virginia D.",MWF 11:10 AM - 12:00 PM
3056,IME,326,01,"Wang, Xuan",TR 12:10 PM - 02:00 PM
3027,IME,330,01,"Waldorf, Daniel J.",TR 04:40 PM - 06:00 PM
3028,IME,330,02,"Waldorf, Daniel J.",F 09:10 AM - 12:00 PM
3089,IME,335,01,"Georgeou, Trian M.",MWF 12:10 PM - 01:00 PM
3090,IME,335,02,"Georgeou, Trian M.",W 09:10 AM - 12:00 PM
3041,IME,342,01,"Colvin, Kurt W.",TR 01:40 PM - 03:00 PM
3042,IME,342,02,"Colvin, Kurt W.",F 12:10 PM - 03:00 PM
118,IME,356,01,"Penvenne, John L.",MWF 03:10 PM - 04:00 PM
3126,IME,356,02,"Sweeney, Nick J.",M 09:10 AM - 12:00 PM
3029,IME,400,01,"Waldorf, Daniel J.",N/A N/A - N/A
3050,IME,410,01,"Pouraghabagher, A. Reza",TR 12:10 PM - 01:30 PM
3051,IME,410,02,"Pouraghabagher, A. Reza",M 12:10 PM - 03:00 PM
3052,IME,410,03,"Pouraghabagher, A. Reza",T 06:10 PM - 09:00 PM
3073,IME,417,01,"Carichner, Karla Yahr",TR 06:10 PM - 08:00 PM
3069,IME,418,03,"Callow, Virginia D.",MW 07:40 AM - 09:00 AM
3070,IME,418,04,"Callow, Virginia D.",T 08:10 AM - 11:00 AM
3104,IME,420,01,"Speece, Jill Elizabeth",MWF 09:10 AM - 10:00 AM
3117,IME,420,02,"Bender, Alisha Jade",M 03:10 PM - 06:00 PM
3071,IME,429,02,"Callow, Virginia D.",W 03:10 PM - 06:00 PM
3045,IME,430,01,"Pan, Jianbiao",MW 04:10 PM - 06:00 PM
3057,IME,432,01,"Wang, Xuan",MR 08:10 PM - 09:30 PM
3058,IME,432,02,"Wang, Xuan",W 06:10 PM - 09:00 PM
3030,IME,441,01,"Waldorf, Daniel J.",N/A N/A - N/A
3031,IME,442,01,"Waldorf, Daniel J.",N/A N/A - N/A
3108,IME,443,05,"Tunc, Enar A.",TR 08:10 AM - 09:30 AM
3118,IME,443,06,"Bender, Alisha Jade",W 12:10 PM - 03:00 PM
3043,IME,457,01,"Freed, Tali",F 03:10 PM - 05:00 PM
3044,IME,457,02,"Freed, Tali",WF 12:10 PM - 03:00 PM
3046,IME,458,01,"Pan, Jianbiao",TR 01:40 PM - 03:00 PM
3047,IME,458,02,"Pan, Jianbiao",M 12:10 PM - 03:00 PM
3032,IME,481,01,"Waldorf, Daniel J.",M 06:10 PM - 08:00 PM
3033,IME,482,01,"Waldorf, Daniel J.",M 06:10 PM - 08:00 PM
3034,IME,495,01,"Waldorf, Daniel J.",N/A N/A - N/A
3105,IME,510,01,"Speece, Jill Elizabeth",M 10:10 AM - 12:00 PM
3054,IME,544,01,"Schlemer, Lizabeth T.",TR 12:10 PM - 01:30 PM
3055,IME,544,02,"Schlemer, Lizabeth T.",F 09:10 AM - 11:00 AM
1133,IME,577,01,"Cortez, Marc L.",TR 04:10 PM - 06:00 PM
3048,IME,596,01,"Pan, Jianbiao",N/A N/A - N/A
3049,IME,599,10,"Pan, Jianbiao",N/A N/A - N/A
3053,IME,599,11,"Pouraghabagher, A. Reza",N/A N/A - N/A
3059,IME,599,18,"Wang, Xuan",N/A N/A - N/A
3091,IME,P144,01,"Georgeou, Trian M.",F 02:10 PM - 04:00 PM
3037,IME,P144,07,"Zimmerman, Jeffrey John",R 03:10 PM - 06:00 PM
3064,IME,P314,05,"Yang, Tao-Hsing",MWF 09:10 AM - 10:00 AM
2479,ISLA,123,01,"Lehr, Jane L.",MW 10:10 AM - 12:00 PM
2391,ISLA,303,01,"Moon, Charles Preston",TR 04:10 PM - 06:00 PM
2392,ISLA,303,02,"Moon, Charles Preston",TR 06:10 PM - 08:00 PM
2388,ISLA,310,01,"Hart, Marion Winrow",TR 07:10 AM - 09:00 AM
2389,ISLA,310,02,"Hart, Marion Winrow",MW 02:10 PM - 04:00 PM
2115,ISLA,310,04,"Pulitano, Elvira",TR 09:10 AM - 11:00 AM
2390,ISLA,310,05,"Hart, Marion Winrow",MW 08:10 AM - 10:00 AM
1551,ISLA,310,80,"Trice, Thomas R.",N/A N/A - N/A
1500,ISLA,320,01,"Westwood, Joel W.",TR 07:10 AM - 09:00 AM
1501,ISLA,320,02,"Westwood, Joel W.",TR 12:10 PM - 02:00 PM
2384,ISLA,340,01,"Barros, Randi Sue",MW 04:10 PM - 05:30 PM
2385,ISLA,340,02,"Barros, Randi Sue",MW 05:40 PM - 06:30 PM
2386,ISLA,341,01,"Barros, Randi Sue",MW 09:10 AM - 10:00 AM
2387,ISLA,341,02,"Barros, Randi Sue",MW 10:10 AM - 12:00 PM
1512,ISLA,456,01,"Beaton, Brian W.",MW 02:10 PM - 03:00 PM
1513,ISLA,456,02,"Beaton, Brian W.",MW 06:10 PM - 08:00 PM
1135,IT,150,01,"Kuhn, Kevin",MWF 08:10 AM - 09:00 AM
1136,IT,150,02,"Kuhn, Kevin",T 12:10 PM - 03:00 PM
1137,IT,150,03,"Kuhn, Kevin",T 03:10 PM - 06:00 PM
1101,IT,233,01,"de la Fuente, Claudio Javier",MW 09:10 AM - 10:00 AM
1148,IT,233,02,"Spiegel, Larry Alan",MW 06:10 PM - 08:00 PM
1109,IT,260,01,"Djassemi, Manocher",TR 08:10 AM - 09:30 AM
1156,IT,260,02,"Kisch, Raymond George",M 12:10 PM - 03:00 PM
1157,IT,260,03,"Kisch, Raymond George",M 03:10 PM - 06:00 PM
1099,IT,303,01,"Olsen, Eric O.",MW 02:10 PM - 04:00 PM
1100,IT,303,80,"Olsen, Eric O.",MW 02:10 PM - 04:00 PM
1146,IT,311,01,"Richardson, Jessica Lynn",TR 06:10 PM - 07:30 PM
1147,IT,311,02,"Richardson, Jessica Lynn",TR 07:40 PM - 08:30 PM
1128,IT,330,01,"Carbonell, Irene",TR 06:40 PM - 08:00 PM
1129,IT,330,02,"Carbonell, Irene",F 09:10 AM - 12:00 PM
1130,IT,330,03,"Carbonell, Irene",F 12:10 PM - 03:00 PM
1120,IT,330,04,"Saha, Koushik",TR 07:40 AM - 09:00 AM
1121,IT,330,05,"Saha, Koushik",T 12:10 PM - 03:00 PM
1122,IT,330,06,"Saha, Koushik",R 12:10 PM - 03:00 PM
1111,IT,341,01,"Kathuria, Ajay",TR 09:40 AM - 11:00 AM
1142,IT,341,02,"Randazzo, Jr., Anthony J.",M 09:10 AM - 12:00 PM
1143,IT,341,03,"Randazzo, Jr., Anthony J.",F 09:10 AM - 12:00 PM
1144,IT,371,01,"Randazzo, Jr., Anthony J.",WF 12:10 PM - 02:00 PM
1155,IT,371,02,"Mohib, Ahmed Mohamed Nabil",MW 06:10 PM - 08:00 PM
1145,IT,371,03,"Randazzo, Jr., Anthony J.",MW 04:10 PM - 06:00 PM
1110,IT,390,01,"Djassemi, Manocher",MW 01:10 PM - 02:00 PM
1126,IT,390,02,"Benedetti, Mitchell Louis",TR 06:10 PM - 08:00 PM
1127,IT,390,03,"Benedetti, Mitchell Louis",MW 06:10 PM - 08:00 PM
1151,IT,402,01,"Valdez, James G.",TR 12:10 PM - 01:00 PM
1152,IT,402,02,"Valdez, James G.",TR 09:10 AM - 11:00 AM
1153,IT,402,03,"Valdez, James G.",TR 02:10 PM - 04:00 PM
1138,IT,402,04,"Kuhn, Kevin",TR 08:10 AM - 09:00 AM
1139,IT,402,05,"Kuhn, Kevin",MW 10:10 AM - 12:00 PM
1140,IT,402,06,"Kuhn, Kevin",TR 09:10 AM - 11:00 AM
1104,IT,403,01,"Deif, Ahmed Mahmoud",TR 12:10 PM - 02:00 PM
1102,IT,408,01,"de la Fuente, Claudio Javier",TR 09:40 AM - 11:00 AM
1131,IT,408,02,"Carbonell, Irene",M 03:10 PM - 06:00 PM
1132,IT,408,03,"Carbonell, Irene",W 03:10 PM - 06:00 PM
1112,IT,409,01,"Kathuria, Ajay",TR 07:40 AM - 09:00 AM
1113,IT,409,02,"Kathuria, Ajay",F 09:10 AM - 11:00 AM
1114,IT,409,03,"Kathuria, Ajay",F 01:10 PM - 03:00 PM
1105,IT,410,01,"Deif, Ahmed Mahmoud",TR 03:10 PM - 04:30 PM
1106,IT,410,02,"Deif, Ahmed Mahmoud",T 09:10 AM - 11:00 AM
1103,IT,410,03,"Deif, Ahmed Mahmoud",R 09:10 AM - 11:00 AM
1150,IT,428,01,"Valdez, James G.",MW 08:10 AM - 10:00 AM
1141,IT,461,01,"Randazzo, Jr., Anthony J.",N/A N/A - N/A
1117,IT,462,01,"Saha, Koushik",N/A N/A - N/A
1118,IT,462,02,"Saha, Koushik",N/A N/A - N/A
1098,IT,462,03,"Olsen, Eric O.",N/A N/A - N/A
1119,IT,464,01,"Saha, Koushik",N/A N/A - N/A
2461,ITAL,102,01,"Matarrese, Teresiana",MTW 09:10 AM - 10:00 AM
2462,ITAL,102,02,"Matarrese, Teresiana",R 09:10 AM - 10:00 AM
2463,ITAL,102,03,"Matarrese, Teresiana",MTW 10:10 AM - 11:00 AM
2464,ITAL,102,04,"Matarrese, Teresiana",R 10:10 AM - 11:00 AM
1639,JOUR,203,01,"Prado, Antonio Adolfo",TR 08:10 AM - 09:30 AM
1640,JOUR,203,02,"Prado, Antonio Adolfo",TR 09:40 AM - 11:00 AM
1593,JOUR,203,03,"Allen, Teresa A.",MW 03:10 PM - 04:30 PM
1594,JOUR,203,04,"Allen, Teresa A.",MW 04:40 PM - 06:00 PM
1602,JOUR,205,01,"Gearhart, Richard O.",TR 08:10 AM - 09:30 AM
1603,JOUR,205,02,"Gearhart, Richard O.",TR 09:40 AM - 10:30 AM
1991,JOUR,218,70,"Conway-Silva, Bethany Anne",TR 02:10 PM - 04:00 PM
1628,JOUR,219,01,"Lynem, Julie Nicole",MW 04:10 PM - 06:00 PM
1644,JOUR,220,01,"Morales, Thomas Edward",MW 02:10 PM - 03:00 PM
1622,JOUR,285,01,"Bisheff, Kimberly Lisagor",TR 08:10 AM - 09:30 AM
1623,JOUR,285,02,"Bisheff, Kimberly Lisagor",TR 09:40 AM - 11:00 AM
1624,JOUR,285,03,"Bisheff, Kimberly Lisagor",TR 12:10 PM - 01:30 PM
1625,JOUR,285,04,"Bisheff, Kimberly Lisagor",TR 01:40 PM - 03:00 PM
1613,JOUR,302,01,"Loving, Bill",MW 08:10 AM - 10:00 AM
1629,JOUR,303,01,"Moore, Keli Marie",MW 08:10 AM - 09:30 AM
1630,JOUR,303,02,"Moore, Keli Marie",MW 09:40 AM - 11:00 AM
1597,JOUR,312,01,"Eller, Danny H.",TR 09:10 AM - 11:00 AM
1631,JOUR,320,01,"Moore, Keli Marie",N/A N/A - N/A
1632,JOUR,320,02,"Moore, Keli Marie",N/A N/A - N/A
1633,JOUR,320,03,"Moore, Keli Marie",N/A N/A - N/A
1616,JOUR,331,01,"Shan, Yan",TR 12:10 PM - 02:00 PM
1637,JOUR,333,80,"Piburn, Patricia Eden",N/A N/A - N/A
1638,JOUR,333,81,"Piburn, Patricia Eden",N/A N/A - N/A
1641,JOUR,342,01,"Prado, Antonio Adolfo",TR 04:10 PM - 06:00 PM
1643,JOUR,342,02,"Szentesi, Whitney Sherree",TR 06:10 PM - 08:00 PM
1642,JOUR,342,03,"Prado, Antonio Adolfo",MW 06:10 PM - 08:00 PM
1634,JOUR,346,01,"Moore, Keli Marie",MW 03:10 PM - 04:30 PM
1635,JOUR,346,02,"Moore, Keli Marie",MW 04:40 PM - 05:30 PM
1609,JOUR,350,01,"Howe, Patrick C.",MW 08:10 AM - 09:30 AM
1610,JOUR,350,02,"Howe, Patrick C.",MW 09:40 AM - 11:00 AM
1611,JOUR,352,01,"Howe, Patrick C.",MW 12:10 PM - 01:30 PM
1612,JOUR,352,02,"Howe, Patrick C.",N/A N/A - N/A
1604,JOUR,353,01,"Gearhart, Richard O.",MW 12:10 PM - 01:30 PM
1605,JOUR,353,02,"Gearhart, Richard O.",R 12:10 PM - 03:00 PM
2356,JOUR,390,01,"Farber, Jeffrey Jon",TR 06:10 PM - 07:30 PM
2357,JOUR,390,02,"Farber, Jeffrey Jon",TR 07:40 PM - 09:00 PM
1589,JOUR,400,01,"Glick, Mary M.",N/A N/A - N/A
1636,JOUR,400,02,"Moore, Keli Marie",N/A N/A - N/A
1606,JOUR,400,03,"Gearhart, Richard O.",N/A N/A - N/A
1614,JOUR,402,01,"Loving, Bill",TR 02:10 PM - 04:00 PM
1595,JOUR,407,01,"Allen, Teresa A.",TR 04:10 PM - 06:00 PM
1618,JOUR,410,01,"Teufel, Brady A.",TR 12:10 PM - 01:30 PM
1619,JOUR,410,02,"Teufel, Brady A.",TR 01:40 PM - 03:00 PM
1617,JOUR,413,01,"Shan, Yan",TR 04:10 PM - 06:00 PM
1598,JOUR,415,03,"Eller, Danny H.",MW 09:40 AM - 11:00 AM
1599,JOUR,415,04,"Eller, Danny H.",N/A N/A - N/A
1615,JOUR,418,01,"Loving, Bill",MW 02:10 PM - 04:00 PM
1596,JOUR,444,01,"Allen, Teresa A.",N/A N/A - N/A
1590,JOUR,444,02,"Glick, Mary M.",N/A N/A - N/A
1600,JOUR,460,01,"Eller, Danny H.",T 11:10 AM - 12:00 PM
1591,JOUR,460,02,"Glick, Mary M.",N/A N/A - N/A
1620,JOUR,462,01,"Teufel, Brady A.",MW 12:10 PM - 01:30 PM
1621,JOUR,462,02,"Teufel, Brady A.",N/A N/A - N/A
1607,JOUR,P205,01,"Gearhart, Richard O.",TR 08:10 AM - 09:30 AM
1608,JOUR,P205,02,"Gearhart, Richard O.",TR 09:40 AM - 10:30 AM
1626,JOUR,P285,03,"Bisheff, Kimberly Lisagor",TR 12:10 PM - 01:30 PM
1627,JOUR,P285,04,"Bisheff, Kimberly Lisagor",TR 01:40 PM - 03:00 PM
1601,JOUR,P312,01,"Eller, Danny H.",TR 09:10 AM - 11:00 AM
1592,JOUR,P444,02,"Glick, Mary M.",N/A N/A - N/A
2447,JPNS,102,01,"Cleave, Junko",MW 02:10 PM - 03:30 PM
2448,JPNS,102,02,"Cleave, Junko",MW 03:40 PM - 04:00 PM
2449,JPNS,102,03,"Cleave, Junko",MW 10:10 AM - 11:30 AM
2450,JPNS,102,04,"Cleave, Junko",MW 11:40 AM - 12:00 PM
4638,KINE,108,01,"Hall, Kellie G.",MW 11:10 AM - 12:00 PM
4524,KINE,121,01,"Hall, Greg D.",M 12:10 PM - 02:00 PM
4525,KINE,125,01,"Hall, Greg D.",MW 09:10 AM - 10:00 AM
4526,KINE,125,02,"Hall, Greg D.",MW 11:10 AM - 12:00 PM
4572,KINE,132,01,"Proll, William C.",R 08:10 AM - 10:00 AM
4573,KINE,132,02,"Proll, William C.",T 08:10 AM - 10:00 AM
4518,KINE,147,01,"Goughnour, Alisa A.",TR 10:10 AM - 11:00 AM
4519,KINE,147,02,"Goughnour, Alisa A.",MW 09:10 AM - 10:00 AM
4527,KINE,151,01,"Hall, Greg D.",MW 10:10 AM - 11:00 AM
4520,KINE,154,03,"Goughnour, Alisa A.",W 10:10 AM - 12:00 PM
4521,KINE,154,04,"Goughnour, Alisa A.",F 10:10 AM - 12:00 PM
4506,KINE,180,01,"Avrit, Darren K.",MW 12:10 PM - 01:00 PM
4529,KINE,181,01,"Meyer, William Max",M 06:10 PM - 08:00 PM
4528,KINE,181,02,"Hall, Greg D.",T 09:10 AM - 11:00 AM
4530,KINE,181,03,"Meyer, William Max",T 05:10 PM - 07:00 PM
4531,KINE,181,05,"Meyer, William Max",T 07:10 PM - 09:00 PM
4507,KINE,250,01,"Avrit, Darren K.",MW 10:10 AM - 12:00 PM
4508,KINE,250,03,"Avrit, Darren K.",TR 04:10 PM - 06:00 PM
4496,KINE,250,81,"Starnes, Heather Ann",N/A N/A - N/A
4558,KINE,255,03,"Tseng, Marilyn E.",MW 02:10 PM - 04:00 PM
4534,KINE,260,02,"O'Brien, Jennifer",TR 12:10 PM - 02:00 PM
4535,KINE,260,03,"O'Brien, Jennifer",TR 02:10 PM - 04:00 PM
4502,KINE,265,01,"Jankovitz, Kristine",MW 10:10 AM - 12:00 PM
4550,KINE,266,01,"Omli, Jens William",TR 12:10 PM - 02:00 PM
4561,KINE,280,01,"Bettencourt, Kory Matthew",F 08:10 AM - 10:00 AM
4639,KINE,281,01,"Hall, Kellie G.",T 05:10 PM - 06:00 PM
4497,KINE,297,80,"Starnes, Heather Ann",N/A N/A - N/A
4559,KINE,298,01,"Tseng, Marilyn E.",TR 04:10 PM - 06:00 PM
4475,KINE,301,01,"Clark, Robert D.",MW 10:10 AM - 11:00 AM
4556,KINE,301,02,"Streder, Katherine Lauren",W 08:10 AM - 10:00 AM
4476,KINE,301,03,"Clark, Robert D.",MW 11:10 AM - 12:00 PM
4557,KINE,301,04,"Streder, Katherine Lauren",F 08:10 AM - 10:00 AM
4468,KINE,303,01,"Hagobian, Todd Alan",MWF 11:10 AM - 12:00 PM
4569,KINE,303,02,"Privett, Grace Elise",T 08:10 AM - 11:00 AM
4564,KINE,303,03,"Mabray, Timothy Ryan",W 12:10 PM - 03:00 PM
4555,KINE,303,04,"Streder, Katherine Lauren",R 12:10 PM - 03:00 PM
4483,KINE,304,01,"Greever, Cory Jackson",MW 07:10 PM - 08:30 PM
4487,KINE,305,01,"Hackman, Christine Louise",MW 08:10 AM - 10:00 AM
4543,KINE,308,80,"Omli, Jens William",N/A N/A - N/A
4503,KINE,310,01,"Avrit, Darren K.",M 08:10 AM - 10:00 AM
4504,KINE,310,02,"Avrit, Darren K.",W 08:10 AM - 10:00 AM
4492,KINE,319,01,"Keadle, Sarah Kozey",MWF 03:10 PM - 04:00 PM
4544,KINE,319,03,"Omli, Jens William",F 12:10 PM - 03:00 PM
4545,KINE,319,04,"Omli, Jens William",W 12:10 PM - 03:00 PM
4552,KINE,320,01,"Rubenstein, Brandon Scott",MWF 06:10 PM - 07:00 PM
4553,KINE,320,02,"Rubenstein, Brandon Scott",M 07:10 PM - 10:00 PM
4522,KINE,323,80,"Hagobian, Nicole Ashley",N/A N/A - N/A
4551,KINE,323,81,"Ritter-Taylor, Michelle Lenore",N/A N/A - N/A
4523,KINE,323,82,"Hagobian, Nicole Ashley",N/A N/A - N/A
4546,KINE,324,01,"Omli, Jens William",TR 04:10 PM - 05:30 PM
4547,KINE,324,02,"Omli, Jens William",TR 05:40 PM - 06:30 PM
4554,KINE,330,01,"Sorensen, Ena",TR 09:10 AM - 11:00 AM
4488,KINE,400,03,"Hackman, Christine Louise",N/A N/A - N/A
4493,KINE,400,08,"Keadle, Sarah Kozey",N/A N/A - N/A
4484,KINE,400,09,"Greever, Cory Jackson",N/A N/A - N/A
4637,KINE,402,01,"Hall, Kellie G.",TR 12:10 PM - 01:30 PM
4563,KINE,402,02,"Holton, Julia Evelyn",W 02:10 PM - 04:00 PM
4570,KINE,402,03,"Scott, Jacob Paul",R 08:10 AM - 10:00 AM
4571,KINE,402,04,"Scott, Jacob Paul",R 06:10 PM - 08:00 PM
4471,KINE,403,01,"Clark, Robert D.",TR 09:40 AM - 11:00 AM
4568,KINE,403,02,"Privett, Grace Elise",M 03:10 PM - 06:00 PM
4566,KINE,403,03,"Prins, Nicholas Aaron",R 03:10 PM - 06:00 PM
4567,KINE,403,04,"Prins, Nicholas Aaron",F 12:10 PM - 03:00 PM
4537,KINE,407,01,"Olmstead, Jennifer Davis",TR 07:40 AM - 09:00 AM
4560,KINE,407,02,"Bettencourt, Kory Matthew",F 10:10 AM - 01:00 PM
4565,KINE,407,03,"Mabray, Timothy Ryan",S 10:10 AM - 01:00 PM
4562,KINE,407,04,"Guinvarch, Brandon Lee",S 02:10 PM - 05:00 PM
4509,KINE,408,01,"Clegg, Don E.",TR 03:10 PM - 04:30 PM
4510,KINE,408,02,"Clegg, Don E.",N/A N/A - N/A
4489,KINE,434,01,"Hackman, Christine Louise",MW 12:10 PM - 02:00 PM
4538,KINE,437,07,"Olmstead, Jennifer Davis",N/A N/A - N/A
4532,KINE,443,01,"O'Brien, Jennifer",MW 06:10 PM - 08:00 PM
4477,KINE,445,01,"Davis, Steven C.",TR 06:10 PM - 07:30 PM
4478,KINE,445,02,"Davis, Steven C.",T 07:40 PM - 08:30 PM
4479,KINE,445,03,"Davis, Steven C.",R 07:40 PM - 08:30 PM
4517,KINE,445,06,"Drake, David Marshall",M 05:10 PM - 06:00 PM
4511,KINE,449,01,"Clegg, Don E.",TR 05:10 PM - 06:00 PM
4512,KINE,449,02,"Clegg, Don E.",M 06:10 PM - 09:00 PM
4513,KINE,449,03,"Clegg, Don E.",W 06:10 PM - 09:00 PM
4539,KINE,451,01,"Olmstead, Jennifer Davis",TR 12:10 PM - 01:30 PM
4514,KINE,452,01,"Clegg, Don E.",MWF 02:10 PM - 03:00 PM
4515,KINE,452,02,"Clegg, Don E.",M 08:10 AM - 11:00 AM
4516,KINE,452,03,"Clegg, Don E.",T 12:10 PM - 03:00 PM
4501,KINE,460,02,"Jankovitz, Kristine",N/A N/A - N/A
4498,KINE,460,05,"Ventura-Rubenstein, Alison Kate",N/A N/A - N/A
4490,KINE,460,07,"Hackman, Christine Louise",N/A N/A - N/A
4548,KINE,460,08,"Omli, Jens William",N/A N/A - N/A
4499,KINE,461,01,"Ventura-Rubenstein, Alison Kate",W 12:10 PM - 01:00 PM
4533,KINE,461,02,"O'Brien, Jennifer",F 01:10 PM - 02:00 PM
4505,KINE,461,03,"Avrit, Darren K.",F 10:10 AM - 11:00 AM
4472,KINE,462,01,"Clark, Robert D.",N/A N/A - N/A
4467,KINE,462,03,"Hagobian, Todd Alan",N/A N/A - N/A
4540,KINE,462,05,"Olmstead, Jennifer Davis",N/A N/A - N/A
4500,KINE,462,08,"Ventura-Rubenstein, Alison Kate",N/A N/A - N/A
4491,KINE,462,10,"Hackman, Christine Louise",N/A N/A - N/A
4494,KINE,462,11,"Keadle, Sarah Kozey",N/A N/A - N/A
4485,KINE,462,12,"Greever, Cory Jackson",N/A N/A - N/A
4549,KINE,462,13,"Omli, Jens William",N/A N/A - N/A
4541,KINE,463,01,"Olmstead, Jennifer Davis",N/A N/A - N/A
4480,KINE,500,02,"Davis, Steven C.",N/A N/A - N/A
4469,KINE,500,06,"Phelan, Suzanne",N/A N/A - N/A
4495,KINE,517,01,"Keadle, Sarah Kozey",MW 07:10 PM - 09:00 PM
4473,KINE,522,01,"Clark, Robert D.",TR 12:10 PM - 01:30 PM
4536,KINE,522,02,"O'Hara, Christiane Rose",M 12:10 PM - 03:00 PM
4481,KINE,536,01,"Davis, Steven C.",MW 04:10 PM - 05:30 PM
4482,KINE,536,02,"Davis, Steven C.",F 12:10 PM - 03:00 PM
4542,KINE,537,01,"Olmstead, Jennifer Davis",N/A N/A - N/A
4474,KINE,599,01,"Clark, Robert D.",N/A N/A - N/A
4470,KINE,599,06,"Phelan, Suzanne",N/A N/A - N/A
4486,KINE,599,08,"Greever, Cory Jackson",N/A N/A - N/A
947,LA,171,03,"Torres Bustamante, Cesar",MW 06:10 PM - 08:00 PM
941,LA,203,01,"Hill, Margarita M.",MWF 08:10 AM - 12:00 PM
945,LA,203,02,"Ragsdale, Joseph J.",MWF 01:10 PM - 05:00 PM
951,LA,203,03,"Liggett, Aaron C.",MWF 01:10 PM - 05:00 PM
955,LA,211,01,"Reeves, Astrid F.",TR 06:10 PM - 08:00 PM
938,LA,241,01,"Clay, Gary R.",MWF 01:10 PM - 05:00 PM
939,LA,241,02,"Clay, Gary R.",MWF 08:10 AM - 12:00 PM
952,LA,241,03,"Liggett, Aaron C.",MWF 08:10 AM - 12:00 PM
949,LA,370,01,"Cripe, Michael Lee",TR 06:10 PM - 08:00 PM
934,LA,371,01,"Faruque, Omar",N/A N/A - N/A
937,LA,400,03,"Burke, Ellen E.",N/A N/A - N/A
956,LA,400,04,"Reeves, Astrid F.",N/A N/A - N/A
957,LA,402,01,"Reeves, Astrid F.",MWF 08:10 AM - 12:00 PM
935,LA,403,02,"Bass, Beverly J.",MWF 01:10 PM - 05:00 PM
943,LA,405,03,"O'Hara, Christine E.",MWF 08:10 AM - 12:00 PM
